lat,lon,zipcode,price
43.36579,-8.409945,15004,1500
42.87857,-8.53752,15700,660
43.4847,-8.22252,15315,675
43.38106,-8.400489,15002,600
43.36934,-8.403913,15003,975
43.4824,-8.244241,15401,225
43.34794,-8.413239,15008,700
43.36024,-8.405619,15005,1000
43.48711,-8.238689,15401,500
43.37213,-8.401515,15003,720
43.50222,-8.214598,15405,450
43.35174,-8.41663,15007,800
43.37188,-8.397845,15002,1200
43.35641,-8.40483,15006,550
43.50858,-8.18666,15572,450
43.35403,-8.411179,15007,650
42.8685,-8.54844,15702,750
43.49346,-8.236522,15405,420
42.86274,-8.675798,15865,330
42.78456,-8.88725,15200,400
43.48654,-8.231491,15402,350
43.37222,-8.39741,15001,590
43.34793,-8.250064,15160,1000
42.87325,-8.550794,15701,650
42.87331,-8.550693,15701,650
42.87139,-8.557396,15702,750
43.37222,-8.39741,15001,700
43.48851,-8.222054,15403,2000
43.49286,-8.213449,15404,700
42.64712,-8.88478,15930,290
43.66219,-8.06521,15350,400
43.3703,-8.394651,15001,1800
43.36299,-8.416762,15005,850
43.352,-8.39277,15001,550
43.4991,-8.193275,15570,450
43.5118,-8.190505,15578,380
43.3712,-8.42232,15011,580
43.35459,-8.25655,15160,340
42.59981,-8.93762,15940,350
43.48257,-8.23865,15315,260
43.35534,-8.39685,15001,550
42.94376,-9.217474,15138,550
42.91204,-8.01568,15800,600
43.3398,-8.370428,15172,2600
42.87446,-8.549049,15701,1200
42.87535,-8.545011,15701,1200
42.87132,-8.557429,15706,600
43.48681,-8.220022,15404,350
42.9045,-8.524975,15705,600
42.87385,-8.543767,15702,500
42.87508,-8.548978,15701,1200
43.48568,-8.20412,15406,380
43.37182,-8.396235,15001,1450
42.87461,-8.588301,15897,1400
42.87413,-8.543677,15702,500
42.90165,-8.546755,15705,400
43.51718,-8.168779,15570,625
42.87465,-8.549164,15701,1200
42.90196,-8.546632,15705,400
42.86673,-8.555378,15706,700
42.87396,-8.543696,15702,500
43.32274,-8.474595,15174,500
42.88406,-8.543503,15704,500
43.21396,-8.700367,15100,400
42.8991,-8.532971,15705,550
42.89135,-8.54061,15700,450
42.89827,-8.52859,15705,450
43.21298,-8.69644,15100,400
43.38235,-8.40063,15001,420
42.87653,-8.544929,15703,600
43.36285,-8.330159,15178,800
43.38118,-8.40217,15002,700
43.48179,-8.242133,15401,450
43.4832,-8.237213,15401,450
42.87321,-8.55125,15701,900
42.65343,-8.8169,15920,485
43.49982,-8.22111,15315,550
43.43085,-8.2486,15624,300
42.88274,-8.543036,15704,660
43.33561,-8.378291,15172,675
43.38389,-8.34792,15993,450
43.49337,-8.222712,15403,430
42.75584,-8.95001,15999,500
43.48743,-8.204576,15406,400
43.4912,-8.21928,15404,360
43.33779,-8.38721,15006,450
43.33806,-8.37301,15172,550
43.3505,-8.39995,15009,750
43.3559,-8.403591,15006,700
42.86733,-8.55622,15706,400
43.27529,-8.208709,15319,380
43.36039,-8.41877,15010,600
43.49372,-8.220244,15404,425
42.8414,-8.59193,15895,350
43.33978,-8.41491,15008,590
43.48259,-8.203908,15406,500
43.37448,-8.398741,15002,570
43.33753,-8.374659,15172,650
43.35204,-8.260789,15160,400
42.87482,-8.551317,15701,900
43.36914,-8.405188,15003,650
43.2578,-8.399526,15198,700
43.2169,-9.00344,15117,375
43.48227,-8.243324,15401,320
42.88348,-8.542948,15704,2400
42.87145,-8.547551,15701,850
43.35381,-8.396313,15006,850
42.87104,-8.550273,15706,1200
43.48729,-8.219386,15404,350
43.37537,-8.396858,15002,1200
43.3556,-8.407756,15007,750
43.48676,-8.233791,15402,900
43.37691,-8.402071,15002,800
43.36536,-8.408283,15004,950
43.3538,-8.410377,15007,500
43.35191,-8.389047,15006,670
42.88757,-8.522822,15703,650
42.87172,-8.549878,15701,600
43.35424,-8.399059,15009,550
43.48137,-8.238473,15402,455
42.88644,-8.544851,15705,325
42.87307,-8.550723,15701,650
42.86906,-8.561301,15706,800
43.31685,-8.409752,15174,1650
43.48661,-8.235002,15402,500
43.3708,-8.39993,15001,500
42.63581,-8.875592,15938,600
43.37241,-8.399692,15003,790
43.48248,-8.23444,15403,500
42.64799,-8.882074,15930,1500
43.3736,-8.423461,15011,500
42.86685,-8.555395,15706,700
43.48398,-8.228986,15403,500
42.90175,-8.546556,15705,400
43.34441,-8.345024,15179,600
43.49084,-8.224306,15404,280
43.49022,-8.216154,15404,480
43.48891,-8.219428,15404,500
43.36883,-8.39973,15003,1150
43.3716,-8.399615,15001,900
43.32164,-8.382969,15174,650
43.34649,-8.403008,15008,690
42.89244,-8.54488,15700,468
42.89364,-8.537842,15705,420
43.49128,-8.223429,15404,400
43.6687,-8.03778,15350,350
43.65956,-8.0535,15350,350
42.8455,-8.529953,15893,350
42.89341,-8.53778,15705,420
42.875,-8.54617,15700,750
43.42646,-8.240714,15624,300
42.87062,-8.56194,15706,1500
43.65854,-8.05064,15350,300
43.49087,-8.214095,15404,550
42.87814,-8.544798,15701,800
43.50935,-8.237576,15405,280
43.36845,-8.40675,15001,850
43.48303,-8.22524,15315,700
43.4288,-8.242744,15624,900
42.88083,-8.542436,15702,2000
43.48713,-8.223983,15403,500
43.36412,-8.410612,15004,790
43.48147,-8.224338,15403,600
43.4959,-8.207774,15570,400
43.48965,-8.224265,15403,450
43.37051,-8.393932,15001,900
43.47552,-8.166186,15500,450
43.3169,-8.391087,15174,620
42.85093,-9.082771,15295,500
43.37313,-8.399128,15002,1200
43.49408,-8.220541,15403,500
43.33381,-8.389092,15006,750
43.37005,-8.399204,15003,850
43.1114,-8.45486,15407,450
43.42875,-8.245,15624,450
43.49306,-8.219286,15404,420
42.89267,-8.542439,15705,850
43.49607,-8.245442,15401,360
43.35247,-8.388122,15006,600
42.58078,-8.959579,15959,1500
43.48674,-8.21736,15404,365
43.48346,-8.231045,15401,500
43.37077,-8.397685,15001,850
43.36907,-8.40511,15003,630
43.35481,-8.214749,15608,1200
43.36302,-8.40895,15004,1395
42.86955,-8.548735,15701,1200
43.32357,-8.381022,15176,490
43.34607,-8.387809,15006,2500
42.88429,-8.54343,15700,450
42.89914,-8.530451,15705,800
43.35699,-8.402412,15006,900
43.37057,-8.398389,15001,550
43.48022,-8.20409,15315,500
43.37681,-8.402003,15002,750
43.34279,-7.96074,15315,460
43.49136,-8.219069,15404,460
43.35494,-8.411731,15007,630
43.47567,-8.163984,15500,440
43.49263,-8.213879,15404,300
43.49187,-8.220293,15403,400
43.32469,-8.490414,15141,650
43.31609,-8.417119,15008,550
43.48456,-8.235464,15402,375
42.87677,-8.547702,15701,950
43.36954,-8.404321,15003,600
43.35741,-8.409662,15007,800
43.49162,-8.213888,15404,550
43.34109,-8.404912,15009,499
43.52701,-8.187271,15572,325
42.78724,-9.064476,15259,1850
43.34701,-8.414477,15008,600
43.31672,-8.487103,15142,800
43.49252,-8.23312,15405,320
43.32217,-8.817729,15113,350
42.876,-8.543525,15702,600
42.882,-8.536583,15703,680
43.50592,-8.208645,15405,900
43.48803,-8.222779,15403,500
43.49125,-8.217539,15404,450
43.48794,-8.234236,15402,375
43.50722,-8.222188,15405,450
43.43274,-8.240071,15624,450
43.49092,-8.220462,15404,420
43.50055,-8.201813,15570,300
43.48912,-8.21652,15404,550
43.49233,-8.218369,15570,580
43.49145,-8.214903,15404,430
43.48927,-8.202272,15570,625
43.48193,-8.202517,15570,360
42.88429,-8.54343,15704,450
43.34579,-8.251456,15160,600
43.48211,-8.242449,15401,380
43.37156,-8.396896,15001,640
42.88713,-8.532767,15703,600
43.37791,-8.405217,15002,830
43.4793,-8.240987,15401,650
43.33303,-8.422184,15190,495
42.88034,-8.544175,15705,1700
43.36393,-8.40699,15003,700
43.4902,-8.221443,15315,430
42.75719,-8.94796,15999,1400
42.86352,-8.544266,15702,1150
43.21451,-7.97006,15317,400
43.36889,-8.401442,15003,1500
43.48583,-8.228688,15403,550
42.87438,-8.546483,15701,1300
43.4897,-8.220168,15404,360
43.48233,-8.236895,15402,450
43.48893,-8.21734,15404,600
43.48315,-8.237706,15402,380
42.90458,-8.018867,15809,450
43.50327,-8.314545,15593,1800
42.87376,-8.550753,15701,1800
43.73022,-7.875159,15365,350
43.35168,-8.253973,15160,315
42.87283,-8.548533,15001,550
43.30423,-8.508729,15142,450
43.49073,-8.210602,15404,550
42.86813,-8.548834,15706,2000
42.87394,-8.543761,15702,550
42.87638,-8.540809,15703,800
42.89523,-8.529068,15703,450
43.36039,-8.421237,15010,980
43.49738,-8.198681,15570,450
42.87515,-8.546282,15701,850
42.87399,-8.543741,15702,550
42.90082,-8.525,15705,450
42.8456,-8.575813,15895,400
43.35649,-8.416392,15008,550
43.37235,-8.397848,15001,700
42.89976,-8.524773,15700,450
43.37065,-8.398315,15003,1200
43.33832,-8.27698,15160,480
42.55541,-8.99101,15960,350
43.48623,-8.240142,15401,550
43.28809,-8.3348,15669,2000
43.30497,-8.514642,15142,400
42.87158,-8.55782,15706,1500
42.77585,-9.05609,15250,480
43.31913,-8.369032,15174,450
43.48606,-8.241515,15402,280
43.51695,-8.164535,15570,300
43.49219,-8.21601,15404,420
43.36415,-8.40807,15004,750
42.87508,-8.546399,15706,850
42.94773,-9.192125,15130,275
42.81964,-8.593024,15883,450
43.59299,-8.168297,15552,2300
43.49487,-8.229538,15315,420
43.35522,-8.409291,15007,700
42.87494,-8.546094,15701,850
43.36111,-8.419673,15010,600
43.37732,-8.403424,15002,340
42.89479,-8.52811,15705,550
43.60992,-8.147164,15552,1500
43.31739,-8.4872,15141,900
43.35432,-8.402114,15006,500
43.48541,-8.202326,15315,400
43.48175,-8.240174,15402,640
43.36078,-8.421358,15010,400
43.60661,-8.14808,15552,420
43.13825,-8.036379,15310,300
43.51605,-8.167979,15570,400
42.55589,-8.991183,15960,600
42.65065,-8.887155,15930,700
43.48766,-8.216943,15404,490
43.48368,-8.23646,15402,600
43.36891,-8.128839,15637,550
43.47385,-8.170225,15500,400
43.35683,-8.404274,15006,320
43.34925,-8.39726,15009,600
43.36428,-8.422658,15011,600
43.49,-8.227152,15403,400
43.3897,-8.30989,15177,1500
42.88027,-8.533048,15703,730
43.36847,-8.331763,15177,2975
43.35216,-8.393103,15009,400
42.98143,-8.61504,15871,600
43.36793,-8.409489,15004,750
43.33184,-8.427302,15190,300
43.34672,-8.406148,15008,800
42.88314,-8.550488,15705,700
43.32846,-8.4352,15190,950
43.60431,-8.138772,15552,600
42.60234,-8.937345,15949,1800
43.35992,-8.4134,15005,2400
43.34043,-8.41187,15008,2650
42.86768,-8.552367,15702,420
42.77461,-9.121121,15292,1500
43.35653,-8.413,15007,700
43.35735,-8.41006,15007,650
43.37014,-8.39479,15001,1800
42.95545,-9.1876,15270,350
43.48192,-8.2042,15406,500
42.86384,-8.544426,15702,1150
42.91397,-8.014688,15800,600
42.85475,-8.67633,15865,300
43.37222,-8.39741,15001,550
42.88862,-8.5268,15703,1000
43.34222,-8.35572,15179,2300
42.87467,-8.54952,15701,1000
43.35777,-8.40262,15001,700
43.27746,-8.20902,15300,500
43.33832,-8.27698,15160,480
43.31649,-8.49229,15142,650
42.59896,-8.93509,15940,400
42.87158,-8.547398,15701,1200
43.37586,-8.400201,15001,1250
43.29395,-8.431603,15199,2400
42.86997,-8.56526,15700,650
43.43085,-8.2486,15624,500
42.86997,-8.56526,15706,900
42.7656,-9.07156,15250,500
42.96928,-8.41551,15688,590
43.33127,-8.32786,15993,1200
42.81024,-8.593866,15883,1300
42.5634,-8.99137,15960,320
42.77896,-8.88745,15200,400
42.88164,-8.54909,15700,800
43.48203,-8.24296,15407,330
43.27983,-8.20965,15300,340
43.12776,-9.185,15123,275
43.36789,-8.408041,15004,360
42.55748,-8.987769,15960,375
42.87192,-8.54898,15701,800
43.23121,-8.35113,15145,700
42.55552,-8.99229,15960,400
43.31391,-8.231073,15165,775
42.60247,-8.941231,15949,350
42.95425,-9.18446,15270,300
43.48137,-8.245641,15401,500
43.48552,-8.23579,15402,700
43.36349,-8.41999,15001,850
43.45379,-7.86031,15820,550
42.97025,-8.41628,15888,600
43.74376,-7.86833,15360,1000
43.49612,-8.23431,15315,400
43.35519,-8.39684,15001,700
43.50821,-8.186769,15572,380
43.53962,-8.175322,15572,700
42.77976,-8.8883,15200,280
42.82233,-8.518278,15885,1650
42.96833,-8.44393,15888,400
43.31773,-8.387338,15174,1800
43.50228,-8.264219,15405,1400
43.49685,-8.20594,15570,400
42.59954,-8.935472,15949,350
43.48188,-8.24116,15315,900
42.88111,-8.538125,15700,960
43.23183,-8.35827,15175,400
43.37074,-8.39886,15003,675
43.11836,-8.152971,15310,400
43.50049,-8.261079,15405,1500
43.37199,-8.423234,15011,600
43.37222,-8.39741,15001,550
43.39014,-8.30771,15177,900
42.72539,-9.00454,15970,290
43.3325,-7.96315,15315,450
43.37059,-8.39861,15001,550
42.77981,-8.469476,15885,1500
43.33066,-8.364177,15172,2500
42.87826,-8.467606,15820,1500
42.87849,-8.54468,15705,700
43.37702,-8.403566,15002,850
43.3176,-8.389043,15174,1500
43.37232,-8.39724,15001,900
43.36519,-8.406092,15004,1000
43.47983,-8.206488,15406,500
42.86674,-8.55553,15700,700
43.48349,-8.22075,15315,500
43.48597,-8.218754,15406,400
42.703,-9.01841,15979,400
43.4463,-7.8508,15320,375
42.86971,-8.549856,15700,700
42.95425,-9.18446,15270,300
42.64961,-8.8146,15920,900
43.48339,-8.226715,15403,700
43.48271,-8.222549,15401,420
43.37146,-8.395735,15001,1200
43.21422,-8.696635,15100,260
43.37222,-8.39741,15001,600
43.35391,-8.428382,15001,680
43.48988,-8.219071,15403,650
43.36092,-8.407016,15005,825
43.37067,-8.403334,15003,800
43.35661,-8.403634,15006,500
42.9137,-8.01576,15800,350
43.31222,-8.49786,15142,170
43.37013,-8.420155,15011,1800
42.79861,-8.512054,15883,2500
42.87302,-8.57927,15897,1450
43.36209,-8.416319,15005,650
43.35671,-8.398635,15006,700
43.35618,-8.406694,15007,700
43.36831,-8.404146,15003,440
43.35629,-8.410924,15007,750
43.36983,-8.39502,15001,900
42.7134,-8.882651,15937,2600
43.32406,-8.23199,15165,1200
43.60669,-8.142844,15552,550
42.78801,-9.066807,15250,400
43.35695,-8.402709,15006,550
42.87691,-8.03027,15808,350
42.89528,-8.529115,15703,450
43.49906,-8.175302,15570,1200
42.8955,-8.529069,15703,450
43.36535,-8.408007,15005,1500
43.4914,-8.213677,15404,2000
42.87807,-8.552904,15705,6000
42.89508,-8.534698,15705,1500
42.87587,-8.54545,15701,497
42.65646,-8.81568,15920,333
43.48185,-8.206557,15403,420
43.30495,-8.50696,15142,450
43.37868,-8.400919,15002,400
43.34166,-8.411112,15008,400
43.31769,-8.379288,15174,500
43.33285,-8.463614,15140,450
42.62157,-8.87928,15930,400
43.33224,-8.428011,15190,500
43.37451,-8.42795,15011,500
42.89538,-8.529365,15703,450
42.89544,-8.529083,15703,450
43.37011,-8.418974,15011,450
43.21255,-8.691402,15100,500
43.42843,-8.174011,15622,1500
42.8882,-8.540973,15704,2000
43.3677,-8.405475,15003,460
43.35186,-8.396253,15009,900
43.36052,-8.419896,15010,400
43.67206,-7.966547,15424,400
43.31726,-8.368711,15174,400
43.49168,-8.220868,15403,600
43.36996,-8.407501,15003,500
43.35643,-8.402819,15006,475
43.3564,-8.404005,15006,475
42.87649,-8.544348,15703,1500
43.47948,-8.24302,15401,900
43.31649,-8.492449,15141,700
43.35903,-8.417278,15010,700
43.35347,-8.408477,15007,400
43.36776,-8.408613,15004,2200
43.34704,-8.403286,15009,400
43.15813,-8.549077,15182,600
43.48443,-8.233621,15402,1400
42.83449,-8.657516,15865,550
43.30148,-8.505963,15690,1800
42.88162,-8.530859,15707,600
42.87761,-8.54245,15703,500
42.88024,-8.54899,15705,500
42.73345,-8.659328,15900,350
42.8456,-8.575813,15895,430
42.88133,-8.541233,15704,600
42.85603,-8.6758,15280,400
43.35093,-8.396564,15009,475
42.61979,-8.882239,15939,350
43.35791,-8.418036,15007,500
42.87396,-8.544763,15701,550
42.84797,-8.579103,15895,400
42.88334,-8.522705,15707,275
43.35258,-8.38808,15006,400
42.87482,-8.55132,15700,550
42.9079,-8.5275,15898,375
43.36011,-8.41647,15007,500
43.36436,-8.418839,15010,500
43.37103,-8.398973,15001,350
42.8755,-8.539598,15703,375
43.37222,-8.39741,15001,550
43.37222,-8.39741,15001,390
42.86269,-8.65308,15220,350
42.84739,-8.532923,15893,530
43.341,-8.462173,15140,400
43.34462,-8.436434,15008,400
43.33953,-8.376123,15172,400
43.32983,-8.33583,15993,525
42.84776,-8.57718,15864,470
43.35198,-8.32821,15175,375
43.33811,-8.405394,15008,540
42.89238,-8.536605,15705,400
43.35472,-8.401088,15006,380
42.85831,-8.65001,15220,400
42.88813,-8.537,15700,450
43.35493,-8.40997,15007,475
43.35408,-8.401878,15006,380
42.90017,-8.527036,15705,500
43.35078,-8.393107,15009,370
43.3569,-8.403819,15006,400
43.33283,-8.425632,15190,450
43.35376,-8.401343,15006,400
43.37136,-8.420457,15011,400
42.87456,-8.546846,15701,1000
43.34867,-8.34539,15179,650
43.32422,-8.364079,15179,650
43.49219,-8.21601,15404,420
43.13781,-8.03587,15310,400
43.37551,-8.39715,15002,700
42.86937,-8.53432,15700,500
42.64316,-8.891307,15992,325
43.1114,-8.45486,15684,400
43.36817,-8.41044,15004,850
43.26181,-8.34465,15660,350
43.35136,-8.41718,15007,600
43.30615,-8.50784,15142,3500
43.36762,-8.422872,15011,1400
43.32418,-8.030977,15315,450
42.83396,-8.546511,15894,600
43.33685,-8.3774,15172,550
43.37222,-8.39741,15001,650
43.33806,-8.37301,15172,750
43.40491,-8.164515,15614,395
43.48925,-8.22432,15315,500
43.21603,-8.68617,15100,400
43.21603,-8.68617,15100,400
43.31649,-8.49229,15142,400
43.35726,-8.41366,15001,650
42.8456,-8.57581,15895,450
42.88469,-8.534544,15703,600
43.50594,-8.220896,15405,400
42.87535,-8.545759,15701,1500
42.73699,-8.66523,15950,450
42.72547,-9.00454,15970,290
43.48293,-8.23779,15315,600
43.48189,-8.22172,15403,550
43.50216,-8.20293,15405,500
43.34683,-8.401259,15008,675
42.60141,-8.938423,15949,900
42.88049,-8.54778,15705,600
43.45254,-8.18392,15528,550
42.9274,-8.18486,15819,180
43.28056,-8.20935,15300,300
43.38118,-8.40217,15001,850
43.48705,-8.217038,15404,400
42.55845,-8.99451,15960,1300
42.87094,-8.55001,15706,650
43.37334,-8.434546,15011,475
43.37222,-8.39741,15001,700
43.06058,-9.183423,15125,500
43.34307,-8.396763,15009,650
42.87585,-8.549541,15701,1000
43.49965,-8.187693,15570,350
42.77896,-8.88745,15200,400
42.88164,-8.54909,15706,620
42.95017,-9.20997,15270,300
43.66131,-8.0519,15359,400
43.21658,-8.689971,15100,550
43.32061,-8.816302,15113,280
42.87299,-8.550696,15701,650
43.49677,-8.19669,15572,550
43.37325,-8.398466,15001,500
43.4906,-8.212214,15404,380
43.27362,-8.199907,15300,450
43.48943,-8.220785,15404,550
43.48758,-8.230177,15402,550
43.37302,-8.396638,15001,425
43.30097,-8.50873,15142,370
43.73583,-7.8759,15360,300
43.3477,-8.25231,15160,550
43.73758,-7.873549,15360,300
43.73764,-7.873576,15360,260
43.73753,-7.873673,15360,300
43.73808,-7.873839,15360,275
43.73774,-7.873654,15360,300
43.7351,-7.874705,15360,300
43.74066,-7.87483,15360,300
43.33936,-8.389707,15009,800
43.4688,-8.174128,15520,400
43.49183,-8.220245,15403,550
38.97939,-1.853907,2006,590
38.97901,-1.852376,2006,620
38.99072,-1.867512,2004,750
38.98008,-1.852927,2006,550
38.98114,-1.855265,2006,630
38.98788,-1.855294,2002,990
38.98937,-1.85012,2002,650
38.99644,-1.8538,2001,650
38.99026,-1.867514,2004,750
38.98973,-1.853127,2002,570
38.97608,-1.849917,2008,850
38.99315,-1.857797,2001,1050
38.99877,-1.852814,2001,675
38.98605,-1.854244,2002,850
39.00027,-1.859552,2005,850
39.00213,-1.86646,2005,600
38.98897,-1.853012,2002,570
38.98868,-1.853598,2002,850
38.981,-1.856426,2006,800
38.99338,-1.855086,2002,780
38.99451,-1.857648,2001,1200
38.99975,-1.861099,2005,600
38.99204,-1.85099,2002,1500
38.99443,-1.855825,2001,570
38.98869,-1.864498,2004,790
38.99695,-1.85531,2001,650
39.00018,-1.875156,2006,600
38.9927,-1.853514,2002,700
38.99088,-1.863434,2003,800
38.97219,-1.893928,2006,2500
39.00113,-1.861814,2005,780
38.99247,-1.858011,2001,525
38.99493,-1.850463,2001,680
39.00333,-1.862359,2005,500
38.9953,-1.857632,2001,500
38.99029,-1.854169,2002,680
38.98563,-1.862516,2003,600
38.99541,-1.856423,2001,650
38.99207,-1.853136,2002,1000
38.99147,-1.86449,2004,790
38.99494,-1.854623,2002,700
38.99547,-1.853647,2001,590
38.98043,-1.858285,2006,1500
38.9929,-1.857893,2001,750
38.99451,-1.853875,2002,800
38.99906,-1.854443,2001,675
38.99367,-1.872342,2006,515
38.98992,-1.85176,2002,990
38.99255,-1.857291,2001,550
38.99483,-1.855697,2001,1500
38.99555,-1.856593,2001,500
38.99247,-1.851434,2002,490
38.98052,-1.871128,2006,500
38.66693,-2.490285,2300,450
38.99063,-1.850698,2002,2000
38.99438,-1.846645,2001,800
38.9916,-1.852051,2002,1200
38.98624,-1.852832,2002,650
38.99253,-1.867477,2004,600
38.99318,-1.852899,2002,650
38.59386,-2.5514,2316,550
38.99547,-1.856747,2001,650
39.26719,-2.604048,2600,400
38.5927,-1.68844,2500,400
38.86439,-1.09293,2640,450
38.50779,-1.69742,2400,430
38.99292,-1.85348,2002,600
38.86092,-1.087819,2640,450
39.2648,-2.60071,2600,340
38.50779,-1.69742,2400,420
38.98579,-1.85475,2002,690
38.98907,-1.869309,2006,670
39.2627,-2.605779,2600,300
39.28654,-1.47166,2200,600
38.99697,-1.86161,2005,900
38.98238,-1.85193,2006,750
38.86815,-1.09707,2640,550
39.26959,-2.60283,2600,300
38.995,-1.860531,2004,1000
38.87063,-1.10368,2640,435
38.991,-1.853638,2002,650
38.99446,-1.85588,2001,500
38.666,-2.49138,2300,325
38.99048,-1.867071,2004,900
38.96642,-1.445391,2694,350
39.26336,-2.60281,2600,250
38.99891,-1.864636,2005,650
38.66556,-2.49178,2300,1000
39.20893,-1.543801,2250,550
38.99628,-1.856997,2001,650
38.86607,-1.09315,2640,550
38.86255,-1.093809,2640,550
38.98909,-1.853219,2002,430
38.70556,-0.98177,2660,350
38.98938,-1.85575,2002,850
38.86609,-1.090926,2640,450
39.00788,-1.862071,2005,625
39.26909,-2.596133,2600,370
38.99576,-1.861696,2004,600
38.9935,-1.861007,2004,600
38.99462,-1.857182,2001,450
38.9936,-1.858312,2004,550
